,label
5318,1
5319,1
5320,1
5322,1
5323,1
5324,1
5325,1
5326,1
5327,1
5328,1
5329,1
5330,1
5331,1
5332,1
5333,1
5335,1
5336,1
5337,1
5339,1
5341,1
5344,1
5345,1
5346,1
5347,1
5348,1
5349,1
5350,1
5351,1
5352,1
5353,1
5355,1
5356,1
5357,1
5358,1
5359,1
5361,1
5362,1
5364,1
5366,1
5367,1
5368,1
5370,1
5372,1
5374,1
5376,1
5377,1
5378,1
5379,1
5380,1
5381,1
5382,1
5384,1
5385,1
5387,1
5388,1
5389,1
5390,1
5391,1
5392,1
5395,1
5396,1
5397,1
5398,1
5399,1
5401,1
5402,1
5403,1
5404,1
5405,1
5407,1
5409,1
5410,1
5412,1
5413,1
5414,1
5415,1
5423,-1
5437,1
5438,1
5439,1
5440,1
5441,1
5442,1
5443,1
5444,1
5445,1
5446,1
5447,1
5448,1
5450,1
5451,1
5454,-1
5459,1
5461,1
5465,1
5468,1
5469,1
5470,1
5471,1
5473,1
5476,1
5477,1
5487,1
5488,1
5491,1
5493,1
5512,1
5513,1
5516,1
5520,1
5521,1
5522,1
5523,1
5525,1
5530,1
5531,1
5534,1
5535,1
5549,-1
5554,-1
5561,-1
5564,-1
5565,-1
5569,-1
5571,-1
5577,-1
5578,1
5581,1
5585,1
5588,1
5589,1
5590,1
5591,1
5592,1
5597,1
5603,1
5605,1
5606,1
5607,1
5608,1
5612,1
5614,1
5618,1
5619,1
5621,1
5622,1
5624,1
5625,1
5626,1
5628,1
5630,1
5631,1
5632,1
5633,1
5635,1
5638,1
5639,1
5641,1
5642,1
5643,1
5644,1
5646,1
5648,1
5650,1
5651,1
5652,1
5653,1
5654,1
5655,1
5658,1
5659,1
5662,1
5663,1
5665,1
5667,1
5668,1
5670,1
5671,1
5672,1
5675,1
5676,1
5677,1
5679,1
5680,1
5681,1
5683,1
5685,1
5686,1
5687,1
5688,1
5689,1
5692,1
5693,1
5694,1
5695,1
5696,1
5697,1
5699,1
5700,1
5701,1
5703,1
5705,1
5706,1
5707,1
5708,1
5710,1
5711,1
5712,1
5713,1
5714,1
5715,1
5717,1
5718,1
5719,1
5720,1
5721,1
5722,1
5723,1
5724,1
5725,1
5726,1
5728,1
5729,1
5730,1
5731,1
5732,1
5733,1
5734,1
5735,1
5736,1
5737,1
5739,1
5740,1
5741,1
5742,1
5743,1
5744,1
5745,1
5746,1
5748,1
5751,1
5754,1
5755,1
5757,1
5759,1
5760,1
5761,1
5762,1
5763,1
5767,-1
5770,-1
5772,-1
5779,-1
5784,1
5785,1
5786,1
5787,1
5788,1
5789,1
5790,1
5791,1
5794,1
5795,1
5796,1
5797,1
5798,1
5799,1
5801,1
5803,1
5804,1
5806,1
5807,1
5809,1
5811,1
5812,1
5813,1
5815,1
5816,1
5818,1
5820,1
5821,1
5822,1
5823,1
5824,1
5826,1
5828,1
5829,1
5830,1
5831,1
5832,1
5840,-1
5841,-1
5848,-1
5850,-1
5853,-1
5854,-1
5855,-1
5856,-1
5860,-1
5865,1
5867,1
5868,1
5871,1
5872,1
5873,1
5874,1
5876,1
5877,1
5878,1
5879,1
5880,1
5882,1
5888,1
5890,1
5891,1
5893,1
5895,1
5897,1
5898,1
5899,1
5900,1
5901,1
5903,1
5904,1
5905,1
5906,1
5907,1
5909,1
5910,1
5912,1
5913,1
5915,1
5918,1
5919,1
5920,1
5922,1
5923,1
5924,1
5925,1
5926,1
5927,1
5928,1
5929,1
5930,1
5931,1
5934,1
5935,1
5936,1
5937,1
5938,1
5939,1
5940,1
5941,1
5942,1
5943,1
5945,1
5947,1
5948,1
5949,1
5951,1
5952,1
5953,1
5958,1
5959,1
5960,1
5961,1
5962,1
5963,1
5964,1
5966,1
5967,1
5968,1
5969,1
5970,1
5972,1
5974,1
5975,1
5976,1
5977,1
5979,1
5980,1
5981,1
5982,1
5983,1
5984,1
5985,1
5988,1
5989,1
5990,1
5991,1
5992,1
5993,1
5994,1
5995,1
5997,1
5998,1
5999,1
6000,1
6001,1
6003,1
6004,1
6005,1
6007,1
6008,1
6009,1
6011,1
6012,1
6013,1
6014,1
6015,1
6016,1
6018,1
6019,1
6020,1
6022,1
6024,1
6026,1
6028,1
6029,1
6030,1
6031,1
6033,1
6034,1
6035,1
6036,1
6037,1
6038,1
6039,1
6040,1
6043,1
6044,1
6045,1
6046,1
6047,1
6048,1
6049,1
6050,1
6051,1
6052,1
6053,1
6054,1
6055,1
6056,1
6062,-1
6065,1
6066,1
6067,1
6069,1
6070,1
6071,1
6072,1
6075,1
6077,1
6079,1
6081,1
6084,1
6085,1
6088,1
6094,1
6095,1
6097,1
6101,1
6107,-1
6111,1
6113,1
6115,1
6119,1
6120,1
6124,1
6129,1
6130,1
6131,1
6132,1
6133,1
6135,1
6136,1
6138,1
6139,1
6140,1
6141,1
6142,-1
6143,1
6144,1
6145,1
6146,1
6150,-1
6157,-1
6164,1
6167,1
6169,1
6171,1
6172,1
6173,1
6174,1
6175,1
6179,1
6180,1
6181,1
6182,1
6184,1
6185,1
6187,1
6188,1
6189,1
6190,1
6191,1
6192,1
6194,1
6195,1
6196,1
6198,1
6201,1
6204,1
6209,1
6210,1
6212,1
6213,1
6217,1
6218,1
6220,1
6222,1
6223,1
6224,1
6226,1
6227,1
6229,1
6233,1
6234,1
6235,1
6237,1
6239,1
6241,1
6243,1
6245,1
6251,1
6253,1
6255,1
6256,1
6257,1
6261,1
6262,1
6263,1
6264,1
6265,1
6266,1
6267,1
6268,1
6274,1
6275,1
6277,1
6278,1
6279,1
6280,1
6281,1
6282,1
6283,1
6285,1
6286,1
6287,1
6289,1
6290,1
6291,1
6292,1
6294,1
6295,1
6296,1
6299,1
6300,1
6301,1
6304,1
6305,1
6306,1
6307,1
6309,1
6311,1
6312,1
6313,1
6315,1
6317,1
6322,1
6323,1
6325,1
6327,1
6328,1
6329,1
6332,1
6334,1
6335,1
6337,1
6338,1
6339,1
6340,1
6341,1
6342,1
6345,1
6346,1
6348,1
6349,1
6354,1
6360,1
6361,1
6362,1
6363,1
6368,1
6371,1
6375,1
6376,1
6378,1
6381,-1
6385,-1
6387,-1
6394,1
6395,1
6398,1
6400,1
6401,1
6402,1
6404,1
6405,1
6406,1
6407,1
6408,1
6410,1
6412,1
6416,1
6417,1
6419,1
6420,1
6423,1
6426,1
6427,1
6429,1
6431,1
6433,1
6435,1
6437,1
6438,1
6440,1
6441,1
6442,1
6444,1
6445,1
6448,1
6450,1
6456,-1
6461,-1
6462,-1
6478,1
6479,1
6481,1
6484,1
6485,1
6486,1
6488,1
6489,1
6491,1
6492,1
6495,1
6497,1
6498,1
6500,1
6502,1
6503,1
6504,1
6505,1
6506,1
6507,1
6508,1
6509,1
6511,1
6512,1
6513,1
6514,1
6515,1
6539,-1
6545,-1
6549,-1
6551,-1
6552,-1
6560,-1
6562,-1
6565,-1
6567,-1
6568,-1
6569,-1
6570,-1
6574,-1
6577,-1
6581,-1
6583,-1
6585,-1
6595,-1
6596,-1
6600,-1
6603,-1
6604,-1
6605,-1
6610,-1
6611,-1
6612,-1
6615,1
6616,1
6622,1
6624,1
6629,1
6631,1
6632,1
6634,1
6635,1
6638,1
6639,1
6643,1
6644,1
6646,1
6647,1
6651,1
6653,1
6654,1
6655,1
6659,1
6660,1
6661,1
6662,1
6664,1
6666,1
6667,1
6672,1
6673,1
6674,1
6675,1
6676,1
6677,1
6678,1
6679,1
6680,1
6682,1
6685,1
6695,1
6700,1
6705,1
6706,1
6707,1
6708,1
6709,1
6710,1
6711,1
6712,1
6713,1
6714,1
6715,1
6717,1
6718,1
6720,1
6723,1
6724,1
6726,1
6729,1
6730,1
6731,1
6732,1
6735,1
6738,1
6740,1
6741,1
6744,1
6745,1
6746,1
6749,1
6750,1
6751,1
6752,1
6754,1
6755,1
6758,1
6759,1
6760,1
6761,1
6762,1
6764,1
6766,1
6768,1
6770,1
6772,1
6773,1
6774,1
6775,1
6776,1
6777,1
6778,1
6779,1
6781,1
6782,1
6783,1
6785,1
6786,1
6787,1
6788,1
6789,1
6790,1
6792,1
6794,1
6795,1
6797,1
6799,1
6801,1
6803,1
6804,1
6806,1
6807,1
6808,1
6810,1
6811,1
6812,1
6814,1
6815,1
6816,1
6817,1
6818,1
6819,1
6820,1
6821,1
6823,1
6824,1
6825,1
6827,1
6829,1
6830,1
6833,1
6834,1
6835,1
6836,1
6839,1
6840,1
6841,1
6842,1
6844,1
6846,1
6849,1
6851,1
6853,1
6854,1
6856,1
6857,1
6858,1
6859,1
6860,1
6861,1
6862,1
6863,1
6864,1
6865,1
6866,1
6867,1
6868,1
6870,1
6872,1
6873,1
6874,1
6875,1
6876,1
6878,1
6879,1
6881,1
6883,1
6886,1
6888,1
6890,1
6891,1
6892,1
6894,1
6895,1
6896,1
6897,1
6898,1
6899,1
6900,1
6901,1
6902,1
6903,1
6904,1
6906,1
6907,1
6908,1
6910,1
6913,1
6914,1
6915,1
6916,1
6917,1
6918,1
6920,1
6921,1
6922,1
6923,1
6926,1
6927,1
6930,1
6932,1
6933,1
6934,1
6935,1
6936,1
6938,1
6940,1
6941,1
6942,1
6943,1
6944,1
6945,1
6946,1
6947,1
6948,1
6950,1
6953,1
6954,1
6955,1
6957,1
6959,1
6960,1
6961,1
6962,1
6966,1
6968,1
6969,1
6971,1
6972,1
6973,1
6976,1
6977,1
6978,1
6982,1
6983,1
6985,1
6986,1
6987,1
6988,1
6993,1
6994,1
6995,1
6996,1
6998,1
6999,1
7000,1
7002,1
7003,1
7005,1
7006,1
7008,1
7009,1
7010,1
7011,1
7012,1
7014,1
7015,1
7016,1
7017,1
7019,1
7020,1
7021,1
7022,1
7024,1
7026,1
7027,1
7029,1
7030,1
7031,1
7032,1
7033,1
7034,1
7035,1
7037,1
7040,1
7041,1
7042,1
7044,1
7045,1
7046,1
7049,1
7050,1
7051,1
7052,1
7054,1
7056,1
7057,1
7058,1
7059,1
7060,1
7063,1
7064,1
7065,1
7067,1
7068,1
7069,1
7071,1
7072,1
7074,1
7075,1
7077,1
7078,1
7079,1
7080,1
7081,1
7082,1
7083,1
7086,1
7087,1
7089,1
7090,1
7091,1
7092,1
7093,1
7095,1
7098,1
7099,1
7100,1
7101,1
7102,1
7105,1
7106,1
7107,1
7108,1
7112,1
7113,1
7115,1
7117,1
7118,1
7119,1
7120,1
7122,1
7123,1
7124,1
7125,1
7126,1
7127,1
7128,1
7130,1
7131,1
7132,1
7133,1
7134,1
7135,1
7137,1
7138,1
7141,1
7142,1
7144,1
7146,1
7147,1
7148,1
7149,1
7150,1
7151,1
7152,1
7154,1
7155,1
7156,1
7158,1
7159,1
7160,1
7161,1
7162,1
7163,1
7165,1
7166,1
7167,1
7168,1
7170,1
7171,1
7173,1
7174,1
7175,1
7176,1
7177,1
7178,1
7179,1
7182,1
7184,1
7185,1
7187,1
7188,1
7190,1
7194,1
7195,1
7200,1
7201,1
7202,1
7204,1
7206,1
7207,1
7208,1
7210,1
7211,1
7217,1
7218,1
7219,1
7220,1
7221,1
7222,1
7223,1
7227,1
7228,1
7229,1
7230,1
7231,1
7232,1
7233,1
7234,1
7236,1
7237,1
7238,1
7239,1
7240,1
7241,1
7243,1
7245,1
7246,1
7249,1
7250,1
7251,1
7252,1
7254,1
7255,1
7256,1
7258,1
7259,1
7260,1
7261,1
7262,1
7263,1
7265,1
7266,1
7267,1
7268,1
7269,1
7270,1
7271,1
7272,1
7273,1
7274,1
7276,1
7277,1
7280,1
7281,1
7282,1
7283,1
7285,1
7287,1
7288,1
7289,1
7290,1
7291,1
7292,1
7293,1
7294,1
7295,1
7296,1
7297,1
7298,1
7299,1
7300,1
7301,1
7302,1
7303,1
7304,1
7305,1
7306,1
7307,1
7308,1
7309,1
7310,1
7311,1
7312,1
7314,1
7315,1
7316,1
7317,1
7318,1
7319,1
7320,1
7321,1
7322,1
7324,1
7325,1
7326,1
7327,1
7328,1
7329,1
7330,1
7333,1
7334,1
7335,1
7338,1
7340,1
7341,1
7342,1
7343,1
7344,1
7345,1
7346,1
7347,1
7348,1
7350,1
7352,1
7353,1
7354,1
7355,1
7356,1
7357,1
7358,1
7359,1
7361,1
7362,1
7363,1
7364,1
7365,1
7366,1
7367,1
7368,1
7369,1
7370,1
7371,1
7372,1
7373,1
7374,1
7376,1
7379,1
7380,1
7381,1
7382,1
7383,1
7384,1
7386,1
7387,1
7390,1
7391,1
7392,1
7394,1
7395,1
7398,1
7399,1
7402,1
7403,1
7404,1
7405,1
7406,1
7407,1
7408,1
7409,1
7410,1
7411,1
7412,1
7413,1
7414,1
7416,1
7417,1
7418,1
7419,1
7420,1
7422,1
7423,1
7424,1
7425,1
7426,1
7427,1
7429,1
7430,1
7431,1
7432,1
7433,1
7434,1
7436,1
7437,1
7438,1
7440,1
7441,1
7442,1
7443,1
7444,1
7445,1
7446,1
7447,1
7448,1
7449,1
7451,1
7452,1
7453,1
7454,1
7455,1
7456,1
7457,1
7460,1
7461,1
7462,1
7465,1
7467,1
7468,1
7469,1
7470,1
7472,1
7473,1
7474,1
7476,1
7478,1
7479,1
7480,1
7481,1
7482,1
7485,1
7486,1
7487,1
7488,1
7490,1
7491,1
7492,1
7494,1
7505,-1
7506,-1
7507,-1
7508,-1
7515,-1
7519,-1
7520,-1
7526,-1
7530,-1
7533,-1
7537,-1
7545,-1
7547,-1
7548,-1
7549,-1
7550,-1
7555,-1
7559,-1
7560,-1
7562,-1
7566,-1
7568,-1
7571,-1
7574,-1
7575,-1
7579,-1
7580,-1
7581,-1
7586,-1
7606,-1
7607,-1
7612,-1
7614,-1
7615,-1
7620,-1
7629,-1
7630,1
7631,1
7632,1
7633,1
7635,1
7637,1
7638,1
7639,1
7641,1
7642,1
7644,1
7645,1
7646,1
7647,1
7648,1
7649,1
7651,1
7652,1
7656,1
7657,1
7658,1
7663,1
7665,1
7669,1
7670,1
7672,1
7676,1
7677,1
7678,1
7679,1
7680,1
7681,1
7682,1
7684,1
7685,1
7686,1
7688,1
7689,1
7691,1
7692,1
7693,1
7695,1
7696,1
7699,1
7700,1
7701,1
7704,1
7705,1
7706,1
7707,1
7708,1
7711,1
7714,1
7716,1
7718,1
7719,1
7720,1
7721,1
7724,1
7725,1
7726,1
7727,1
7728,1
7730,1
7731,1
7737,1
7738,1
7739,1
7740,1
7741,1
7744,1
7745,1
7746,1
7747,1
7749,1
7750,1
7752,1
7753,1
7754,1
7756,1
7759,1
7760,1
7761,1
7762,1
7763,1
7764,1
7765,1
7771,1
7774,1
7777,1
7779,1
7780,1
7781,1
7782,1
7783,1
7784,1
7785,1
7786,1
7787,1
7788,1
7789,1
7790,1
7792,1
7793,1
7794,1
7796,1
7797,1
7799,1
7802,1
7803,1
7804,1
7805,1
7806,1
7809,1
7810,1
7813,1
7819,1
7821,1
7822,1
7823,1
7824,1
7825,1
7826,1
7827,1
7829,1
7830,1
7831,1
7832,1
7834,1
7836,1
7837,1
7838,1
7839,1
7841,1
7842,1
7843,1
7845,1
7847,1
7848,1
7849,1
7851,1
7852,1
7853,1
7855,1
7857,1
7858,1
7860,1
7861,1
7862,1
7865,1
7867,1
7868,1
7869,1
7870,1
7875,1
7878,1
7879,1
7880,1
7883,1
7884,1
7885,1
7886,1
7887,1
7890,1
7892,1
7893,1
7894,1
7895,1
7896,1
7898,1
7899,1
7900,1
7901,1
7902,1
7903,1
7904,1
7906,1
7909,1
7911,1
7912,1
7913,1
7915,1
7919,1
7923,1
7925,1
7927,1
7928,1
7929,1
7930,1
7932,1
7933,1
7937,1
7938,1
7939,1
7940,1
7942,1
7943,1
7944,1
7945,1
7947,1
7950,1
7951,1
7953,1
7954,1
7955,1
7957,1
7958,1
7959,1
7962,1
7963,1
7966,1
7967,1
7968,1
7969,1
7970,1
7971,1
7972,1
7975,1
7976,1
7977,1
7978,1
7979,1
7980,1
7981,1
7982,1
7983,1
7984,1
7985,1
7986,1
7987,1
7988,1
7990,1
7991,1
7992,1
7993,1
7994,1
7995,1
7996,1
7997,1
7998,1
8002,1
8007,1
8008,1
8009,1
8011,1
8012,1
8013,1
8014,1
8015,1
8018,1
8019,1
8020,1
8021,1
8022,1
8025,1
8026,1
8027,1
8028,1
8031,1
8032,1
8033,1
8034,1
8036,1
8037,1
8038,1
8039,1
8040,1
8041,1
8043,1
8044,1
8045,1
8046,1
8047,1
8048,1
8049,1
8052,1
8053,1
8054,1
8055,1
8056,1
8057,1
8058,1
8059,1
8060,1
8061,1
8062,1
8063,1
8064,1
8065,1
8066,1
8069,1
8070,1
8073,1
8074,1
8075,1
8076,1
8077,1
8078,1
8079,1
8080,1
8082,1
8087,1
8088,1
8089,1
8090,1
8092,1
8093,1
8095,1
8096,1
8097,1
8098,1
8099,1
8101,1
8103,1
8104,1
8105,1
8106,1
8107,1
8109,1
8110,1
8111,1
8112,1
8113,1
8115,1
8116,1
8117,1
8120,1
8121,1
8124,1
8126,1
8128,1
8129,1
8130,1
8131,1
8132,1
8133,1
8134,1
8135,1
8136,1
8137,1
8138,1
8140,1
8141,1
8142,1
8144,1
8145,1
8146,1
8147,1
8148,1
8149,1
8150,1
8152,1
8154,1
8155,1
8156,1
8157,1
8158,1
8159,1
8160,1
8161,1
8163,1
8164,1
8165,1
8166,1
8168,1
8169,1
8170,1
8171,1
8172,1
8175,1
8176,1
8177,1
8179,1
8180,1
8181,1
8182,1
8183,1
8185,1
8187,1
8188,1
8189,1
8190,1
8191,1
8192,1
8193,1
8194,1
8195,1
8196,1
8197,1
8198,1
8199,1
8201,1
8202,1
8203,1
8204,1
8205,1
8206,1
8207,1
8208,1
8209,1
8211,1
8212,1
8213,1
8214,1
8215,1
8216,1
8217,1
8220,1
8221,1
8222,1
8223,1
8224,1
8225,1
8226,1
8227,1
8228,1
8230,1
8233,1
8234,1
8235,1
8236,1
8237,1
8238,1
8239,1
8240,1
8241,1
8242,1
8244,1
8246,1
8247,1
8248,1
8250,1
8252,1
8253,1
8254,1
8259,1
8260,1
8261,1
8262,1
8264,1
8265,1
8266,1
8267,1
8269,1
8270,1
8271,1
8272,1
8274,1
8275,1
8276,1
8277,1
8278,1
8279,1
8280,1
8282,1
8284,1
8285,1
8286,1
8289,1
8290,1
8291,1
8292,1
8294,1
8295,1
8297,1
8298,1
8299,1
8300,1
8301,1
8302,1
8303,1
8304,1
8305,1
8306,1
8307,1
8308,1
8309,1
8310,1
8311,1
8313,1
8314,1
8315,1
8316,1
8317,1
8318,1
8319,1
8320,1
8321,1
8323,1
8324,1
8327,1
8328,1
8329,1
8330,1
8331,1
8332,1
8333,1
8334,1
8335,1
8337,1
8339,1
8340,1
8359,1
8360,1
8361,1
8363,1
8366,1
8369,-1
8371,-1
8372,-1
8373,-1
8375,-1
8380,1
8381,1
8384,1
8386,1
8388,1
8392,1
8393,1
8396,1
8397,1
8398,1
8400,1
8403,1
8404,1
8405,1
8406,1
8407,1
8408,1
8409,1
8410,1
8411,1
8413,1
8415,1
8417,1
8418,1
8419,1
8420,1
8421,1
8422,1
8423,1
8425,1
8442,-1
8445,-1
8449,-1
8458,1
8459,1
8460,1
8462,1
8463,1
8465,1
8466,1
8469,1
8470,1
8472,1
8475,1
8479,1
8480,1
8482,1
8496,1
8500,1
8501,1
8506,1
8509,1
8510,1
8513,1
8515,1
8516,1
8518,1
8520,1
8522,1
8523,1
8524,1
8528,1
8530,1
8531,1
8532,1
8534,1
8535,1
8539,1
8540,1
8543,1
8546,1
8547,1
8548,1
8549,1
8552,1
8558,1
8559,1
8562,1
8565,1
8577,-1
8579,-1
8581,-1
8582,-1
8584,-1
8607,1
8608,1
8609,1
8610,1
8612,1
8613,1
8616,1
8617,1
8618,1
8620,1
8624,1
8625,1
8626,1
8629,1
8634,1
8637,1
8638,1
8639,1
8641,1
8644,1
8645,1
8646,1
8655,1
8662,1
8663,1
8664,1
8665,1
8667,1
8668,1
8669,1
8670,1
8671,1
8675,1
8680,1
8681,1
8682,1
8683,1
8685,1
8686,1
8687,1
8689,1
8690,1
8691,1
8692,1
8695,1
8698,1
8700,1
8702,1
8703,1
8704,1
8705,1
8706,1
8707,1
8708,1
8709,1
8712,1
8714,1
8715,1
8716,1
8719,1
8720,1
8722,1
8724,1
8725,1
8726,1
8727,1
8728,1
8729,1
8730,1
8733,1
8734,1
8737,-1
8739,-1
8742,1
8743,1
8745,1
8748,1
8749,1
8755,1
8756,1
8758,1
8759,1
8760,1
8761,1
8762,1
8763,1
8767,1
8768,1
8769,1
8770,1
8771,1
8772,1
8773,1
8775,1
8776,1
8777,1
8778,1
8779,1
8780,1
8783,1
8788,-1
8790,-1
8796,1
8798,1
8800,1
8801,1
8802,1
8804,1
8805,1
8809,1
8813,1
8819,1
8821,1
8823,1
8826,1
8827,1
8831,1
8832,1
8836,1
8840,1
8843,1
8845,1
8846,1
8855,1
8857,1
8859,1
8860,1
8861,1
8863,1
8867,1
8869,1
8871,1
8875,1
8888,1
8890,1
8891,1
8893,1
8894,1
8895,1
8896,1
8897,1
8899,1
8900,1
8901,1
8904,1
8906,1
8909,1
8911,1
8912,1
8914,1
8919,1
8928,1
8929,1
8931,1
8932,1
8933,1
8935,1
8936,1
8937,1
8941,-1
8945,-1
8946,-1
8949,-1
8957,-1
8962,1
8963,1
8965,1
8966,1
8967,1
8968,1
8969,1
8970,1
8971,1
8973,1
8974,1
8975,1
8977,1
8978,1
8979,1
8982,1
8984,1
8985,1
8986,1
8987,1
8989,1
8990,1
8992,1
8993,1
8994,1
8995,1
8997,1
8998,1
8999,1
9000,1
9002,1
9006,1
9007,1
9009,1
9010,1
9011,1
9012,1
9013,1
9015,1
9017,1
9018,1
9019,1
9023,1
9025,1
9027,1
9028,1
9030,1
9031,1
9032,1
9033,1
9035,1
9036,1
9039,1
9041,1
9042,1
9043,1
9045,1
9046,1
9047,1
9049,1
9050,1
9051,1
9052,1
9054,1
9055,1
9056,1
9057,1
9058,1
9060,1
9061,1
9062,1
9063,1
9064,1
9066,1
9067,1
9068,1
9071,1
9072,1
9074,1
9076,1
9078,1
9079,1
9080,1
9082,1
9083,1
9084,1
9085,1
9086,1
9088,1
9089,1
9090,1
9091,1
9093,1
9096,1
9097,1
9099,1
9100,1
9102,1
9103,1
9104,1
9106,1
9107,1
9110,1
9111,1
9113,1
9114,1
9115,1
9116,1
9117,1
9118,1
9119,1
9121,1
9122,1
9123,1
9124,1
9125,1
9126,1
9127,1
9128,1
9129,1
9130,1
9131,1
9133,1
9134,1
9136,1
9138,1
9139,1
9140,1
9141,1
9142,1
9144,1
9145,1
9147,1
9148,1
9149,1
9151,1
9152,1
9154,1
9155,1
9156,1
9157,1
9158,1
9159,1
9162,1
9163,1
9164,1
9165,1
9166,1
9167,1
9168,1
9169,1
9170,1
9172,1
9173,1
9174,1
9176,1
9177,1
9179,1
9180,1
9182,1
9183,1
9184,1
9190,1
9191,1
9192,1
9193,1
9194,1
9195,1
9196,1
9197,1
9198,1
9199,1
9200,1
9203,1
9204,1
9208,1
9209,1
9210,1
9211,1
9212,1
9213,1
9214,1
9215,1
9216,1
9218,1
9220,1
9222,1
9223,1
9226,1
9227,1
9229,1
9231,1
9233,1
9234,1
9235,1
9236,1
9237,1
9239,1
9241,1
9242,1
9243,1
9244,1
9248,1
9249,1
9250,1
9252,1
9253,1
9255,1
9257,1
9259,1
9260,1
9261,1
9263,1
9264,1
9265,1
9266,1
9267,1
9268,1
9269,1
9270,1
9271,1
9273,1
9274,1
9275,1
9276,1
9278,1
9279,1
9281,1
9282,1
9283,1
9284,1
9285,1
9286,1
9287,1
9288,1
9289,1
9290,1
9291,1
9292,1
9293,1
9295,1
9296,1
9297,1
9298,1
9300,1
9301,1
9302,1
9303,1
9304,1
9305,1
9306,1
9307,1
9308,1
9309,1
9310,1
9311,1
9312,1
9314,1
9315,1
9316,1
9317,1
9318,1
9319,1
9322,1
9323,1
9324,1
9325,1
9327,1
9328,1
9329,1
9330,1
9331,1
9332,1
9333,1
9334,1
9335,1
9336,1
9337,1
9338,1
9339,1
9342,1
9344,1
9345,1
9346,1
9347,1
9348,1
9349,1
9350,1
9351,1
9354,1
9356,1
9357,1
9358,1
9359,1
9361,1
9362,1
9363,1
9368,1
9369,1
9370,1
9371,1
9372,1
9374,1
9375,1
9376,1
9378,1
9379,1
9380,1
9381,1
9384,1
9385,1
9386,1
9387,1
9388,1
9389,1
9390,1
9393,1
9394,1
9395,1
9396,1
9397,1
9398,1
9399,1
9400,1
9402,1
9404,1
9408,1
9409,1
9410,1
9412,1
9438,1
9439,1
9442,1
9444,1
9445,1
9449,1
9453,1
9455,1
9456,1
9458,1
9459,1
9461,1
9465,1
9467,1
9468,1
9469,1
9470,1
9472,1
9473,1
9474,1
9475,1
9477,1
9480,1
9481,1
9483,1
9486,1
9487,1
9489,1
9491,1
9492,1
9495,1
9496,1
9498,1
9501,1
9503,1
9506,1
9507,1
9508,1
9509,1
9510,1
9512,1
9513,1
9514,1
9515,1
9516,1
9517,1
9523,-1
9525,1
9531,1
9532,1
9533,1
9534,1
9542,1
9547,1
9548,1
9549,1
9550,1
9573,1
9574,1
9575,1
9581,1
9582,1
9586,1
9588,1
9591,1
9593,1
9594,1
9595,1
9600,1
9602,1
9604,1
9607,1
9609,1
9611,1
9612,1
9614,1
9615,1
9616,1
9619,1
9621,1
9623,1
9627,1
9628,1
9630,1
9631,1
9632,1
9634,1
9641,1
9642,1
9643,1
9644,1
9645,1
9646,1
9649,1
9651,1
9652,1
9653,1
9656,1
9657,1
9661,1
9662,1
9663,1
9666,1
9668,1
9669,1
9670,1
9672,1
9673,1
9676,1
9678,1
9679,1
9680,1
9681,1
9683,1
9684,1
9686,1
9687,1
9688,1
9689,1
9690,1
9691,1
9692,1
9694,1
9695,1
9696,1
9698,1
9699,1
9701,1
9703,1
9705,1
9708,1
9709,1
9711,1
9714,1
9715,1
9716,1
9717,1
9718,1
9719,1
9720,1
9722,1
9723,1
9724,1
9727,1
9730,1
9731,1
9732,1
9733,1
9734,1
9735,1
9736,1
9737,1
9738,1
9740,1
9744,1
9745,1
9746,1
9748,1
9749,1
9750,1
9751,1
9755,1
9756,1
9758,1
9759,1
9760,1
9761,1
9762,1
9763,1
9765,1
9766,1
9767,1
9771,1
9772,1
9773,1
9774,1
9775,1
9777,1
9778,1
9779,1
9780,1
9781,1
9782,1
9783,1
9786,1
9787,1
9789,1
9791,1
9793,1
9795,1
9796,1
9798,1
9799,1
9800,1
9801,1
9802,1
9803,1
9804,1
9805,1
9806,1
9807,1
9811,1
9812,1
9813,1
9814,1
9815,1
9816,1
9817,1
9819,-1
9830,-1
9835,-1
9838,-1
9839,-1
9844,-1
9847,-1
9848,-1
9849,-1
9850,-1
9851,-1
9856,-1
9861,1
9865,1
9868,1
9871,1
9874,1
9875,1
9880,1
9881,1
9882,1
9883,1
9884,1
9887,1
9889,1
9892,1
9895,1
9897,1
9899,1
9900,1
9901,1
9902,1
9903,1
9904,1
9905,1
9906,1
9911,1
9913,1
9914,1
9915,1
9917,1
9918,1
9919,1
9922,1
9923,1
9924,1
9930,1
9931,1
9932,1
9933,1
9934,1
9936,1
9937,1
9939,1
9943,1
9945,1
9946,1
9947,1
9948,1
9950,1
9951,1
9953,1
9954,1
9955,1
9956,1
9957,1
9958,1
9959,1
9960,1
9961,1
9962,1
9964,1
9965,1
9967,1
9968,1
9976,1
9977,1
9978,1
9980,1
9982,1
9983,1
9986,1
9987,1
9988,1
9989,1
9990,1
9991,1
9992,1
9993,1
9994,1
9996,1
10002,1
10003,1
10004,1
10005,1
10006,1
10009,1
10011,1
10015,1
10018,1
10019,1
10020,1
10021,1
10022,1
10025,1
10028,1
10029,1
10031,1
10032,1
10034,1
10035,1
10036,1
10037,1
10040,1
10041,1
10042,1
10043,1
10044,1
10045,1
10046,1
10047,1
10048,1
10051,1
10052,1
